95,12.5,48,5,2,2,0.333333,0.8,0,2.4723249877033964,"[125, 31]","[10, 17]"
96,12.5,48,5,2,2,0.333333,0.8,0,2.437290410725245,"[125, 31]","[10, 17]"
97,12.5,48,5,2,2,0.333333,0.8,0,2.4037227245484223,"[125, 31]","[10, 17]"
98,12.5,48,5,2,2,0.333333,0.8,0,2.37153896400245,"[125, 31]","[10, 17]"
99,12.5,48,5,2,2,0.333333,0.8,0,2.3406615768946653,"[125, 31]","[10, 16]"
100,12.5,48,5,2,2,0.333333,0.8,0,2.31101794293081,"[125, 31]","[10, 16]"
101,12.5,48,5,2,2,0.333333,0.8,0,2.2825401121802797,"[125, 31]","[10, 16]"
102,12.5,48,5,2,2,0.333333,0.8,0,2.255856721903782,"[125, 31]","[9, 15]"
103,12.5,48,5,2,2,0.333333,0.8,0,2.2302570825893397,"[125, 31]","[9, 15]"
104,12.5,48,5,2,2,0.333333,0.8,0,2.2055739489841315,"[125, 31]","[9, 15]"
105,12.5,48,5,2,2,0.333333,0.8,0,2.181761234319072,"[125, 31]","[9, 15]"
106,12.5,48,5,2,2,0.333333,0.8,0,2.1587764849431865,"[125, 31]","[9, 14]"
107,12.5,48,5,2,2,0.333333,0.8,0,2.1365785597697533,"[125, 31]","[9, 14]"
108,12.5,48,5,2,2,0.333333,0.8,0,2.1151289830735287,"[125, 31]","[9, 14]"
109,12.5,48,5,2,2,0.333333,0.8,0,2.094391721812961,"[125, 31]","[9, 14]"
110,12.5,48,5,2,2,0.333333,0.8,0,2.074336238274659,"[125, 31]","[9, 13]"
111,12.5,48,5,2,2,0.333333,0.8,0,2.054928764413448,"[125, 31]","[9, 13]"
112,12.5,48,5,2,2,0.333333,0.8,0,2.03613949732376,"[125, 31]","[9, 13]"
113,12.5,48,5,2,2,0.333333,0.8,0,2.017940752123588,"[125, 31]","[9, 13]"
114,12.5,48,5,2,2,0.333333,0.8,0,2.0003145404682923,"[125, 31]","[9, 12]"
115,12.5,48,5,2,2,0.333333,0.8,0,1.9832327132554493,"[125, 31]","[9, 12]"
116,12.5,48,5,2,2,0.333333,0.8,0,1.9666721103746378,"[125, 31]","[9, 12]"
117,12.5,48,5,2,2,0.333333,0.8,0,1.9506126402443913,"[125, 31]","[9, 12]"
118,12.5,48,5,2,2,0.333333,0.8,0,1.9350447097946877,"[125, 31]","[9, 11]"
119,12.5,48,5,2,2,0.333333,0.8,0,1.9199572499063844,"[125, 31]","[9, 11]"
120,12.5,48,5,2,2,0.333333,0.8,0,1.9053256345334417,"[125, 31]","[9, 11]"
121,12.5,48,5,2,2,0.333333,0.8,0,1.891137337524576,"[125, 31]","[9, 11]"
122,12.5,48,5,2,2,0.333333,0.8,0,1.8773817013137284,"[125, 31]","[9, 11]"
123,12.5,48,5,2,2,0.333333,0.8,0,1.8643952943872197,"[125, 31]","[8, 10]"
124,12.5,48,5,2,2,0.333333,0.8,0,1.8518250745570293,"[125, 31]","[8, 10]"
125,12.5,48,5,2,2,0.333333,0.8,0,1.83965148710067,"[125, 31]","[8, 10]"
126,12.5,48,5,2,2,0.333333,0.8,0,1.8278734430714951,"[125, 31]","[8, 10]"
127,12.5,48,5,2,2,0.333333,0.8,0,1.8164917496960196,"[125, 31]","[8, 10]"
128,12.5,48,5,2,2,0.333333,0.8,0,1.8055191505189374,"[125, 31]","[8, 9]"
129,12.5,48,5,2,2,0.333333,0.8,0,1.795005363794316,"[125, 31]","[8, 9]"
130,12.5,48,5,2,2,0.333333,0.8,0,1.7849063692739338,"[125, 31]","[8, 9]"
131,12.5,48,5,2,2,0.333333,0.8,0,1.775229425701831,"[125, 31]","[8, 9]"
132,12.5,48,5,2,2,0.333333,0.8,0,1.7659826410183825,"[125, 31]","[8, 9]"
133,12.5,48,5,2,2,0.333333,0.8,0,1.7571743693220128,"[125, 31]","[8, 9]"
134,12.5,48,5,2,2,0.333333,0.8,0,1.7488124145497173,"[125, 31]","[8, 9]"
135,12.5,48,5,2,2,0.333333,0.8,0,1.7409110210594132,"[125, 31]","[8, 8]"
136,12.5,48,5,2,2,0.333333,0.8,0,1.7335464831748344,"[125, 31]","[8, 8]"
137,12.5,48,5,2,2,0.333333,0.8,0,1.7266410931901564,"[125, 31]","[8, 8]"
138,12.5,48,5,2,2,0.333333,0.8,0,1.7201887106994957,"[125, 31]","[8, 8]"
139,12.5,48,5,2,2,0.333333,0.8,0,1.7141765593267337,"[125, 31]","[8, 8]"
140,12.5,48,5,2,2,0.333333,0.8,0,1.7085842343030146,"[125, 31]","[8, 8]"
141,12.5,48,5,2,2,0.333333,0.8,0,1.7033831442490104,"[125, 31]","[8, 8]"
142,12.5,48,5,2,2,0.333333,0.8,0,1.698536545139742,"[125, 31]","[8, 8]"
143,12.5,48,5,2,2,0.333333,0.8,0,1.6940002690754066,"[125, 31]","[8, 8]"
144,12.5,48,5,2,2,0.333333,0.8,0,1.6897241618698557,"[125, 31]","[8, 8]"
145,12.5,48,5,2,2,0.333333,0.8,0,1.685736166067286,"[125, 31]","[8, 7]"
146,12.5,48,5,2,2,0.333333,0.8,0,1.6819205124699232,"[125, 31]","[8, 7]"
147,12.5,48,5,2,2,0.333333,0.8,0,1.678201786108597,"[125, 31]","[8, 7]"
148,12.5,48,5,2,2,0.333333,0.8,0,1.6745289558908762,"[125, 31]","[8, 7]"
149,12.5,48,5,2,2,0.333333,0.8,0,1.6708567077133418,"[125, 31]","[8, 7]"
150,12.5,48,5,2,2,0.333333,0.8,0,1.6671469358465076,"[125, 31]","[8, 7]"
